timestamp,initial_cash,cash,realized_net_pnl,unrealized_net_pnl,equity,expected_equity,reconciliation_diff,drawdown,open_positions
2026-01-22T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T10:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T11:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T12:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T13:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T14:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-22T15:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T10:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T11:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T12:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T13:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T14:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-23T15:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T10:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T11:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T12:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T13:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T14:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-26T15:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:35:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:40:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:45:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:50:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T09:55:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:00:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:05:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:10:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:15:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:20:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:25:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
2026-01-27T10:30:00,100000000.0,114886669.17,14886669.17,0,114886669.17,114886669.17,0.0,0.0053,0
